SMILES,Solvent,log(e/mol-1 dm3 cm-1)
c1ccc(-n2c(-c3ccc(-c4ccc5c(c4)C4(c6ccccc6-c6ccccc64)c4cc(-c6ccc(-c7nc8ccccc8n7-c7ccccc7)cc6)c6ccccc6c4-5)cc3)nc3ccccc32)cc1,ClC(Cl)Cl,
c1ccc(-n2c(-c3ccc(-c4ccc5c(c4)C4(c6ccccc6-5)c5ccccc5-c5ccc(-c6ccc(-c7nc8ccccc8n7-c7ccccc7)cc6)c6cccc4c56)cc3)nc3ccccc32)cc1,ClC(Cl)Cl,
CCCCCCOc1ccc(-c2cnc(-c3nnc(-c4ccc(OCCCCCC)cc4)o3)o2)cc1,C1CCCCC1,
CCCCCCOc1ccc(-c2cnc(-c3nnc(-c4ccc(OCCCCCC)cc4)o3)o2)cc1,ClC(Cl)Cl,
CCCCCCOc1ccc(-c2cnc(-c3nnc(-c4ccc(OCCCCCC)cc4)o3)o2)cc1,C1CCOC1,
CCCCCCOc1ccc(-c2cnc(-c3nnc(-c4ccc(OCCCCCC)cc4)o3)o2)cc1,CC#N,
CCCCCCOc1ccc(-c2cnc(-c3nnc(-c4ccc(OCCCCCC)cc4)o3)o2)cc1,CCO,
CCCCCCOc1ccc(-c2cnc(-c3nnc(-c4ccc(OCCCCCC)cc4)o3)o2)cc1,CO,
F[B-]1(F)OC(c2ccccc2)=Nc2sc(-c3ccccc3)n[n+]21,ClC(Cl)Cl,4.527204419
F[B-]1(F)OC(c2ccccc2)=Nc2sc(-c3ccccc3)n[n+]21,Cc1ccccc1,4.556302501
F[B-]1(F)OC(c2ccccc2)=Nc2sc(-c3ccccc3)n[n+]21,ClCCl,4.51851394
F[B-]1(F)OC(c2ccccc2)=Nc2sc(-c3ccccc3)n[n+]21,C1CCOC1,4.509646002
F[B-]1(F)OC(c2ccccc2)=Nc2sc(-c3ccccc3)n[n+]21,CCO,4.472273632
F[B-]1(F)OC(c2ccccc2)=Nc2sc(-c3ccccc3)n[n+]21,CC#N,4.531478917
F[B-]1(F)OC(c2ccccc2)=Nc2sc(-c3ccccc3)n[n+]21,CCOC(C)=O,4.522874402
F[B-]1(F)OC(c2ccccc2)=Nc2sc(-c3ccccc3)n[n+]21,CN(C)C=O,4.564275379
COc1ccc(C2=Nc3sc(-c4ccccc4)n[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,4.669009883
O=[N+]([O-])c1ccc(C2=Nc3sc(-c4ccccc4)n[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,4.397940009
COc1ccc(-c2n[n+]3c(s2)N=C(c2ccccc2)O[B-]3(F)F)cc1,Cc1ccccc1,4.403686623
c1ccc(C(=C(c2ccccc2)c2ccc(-c3nc4c(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)sc(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)c4nc3-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)c2ccccc2)cc1,Cc1ccccc1,
c1ccc(C(=C(c2ccccc2)c2ccc(-c3nc4c(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)sc(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)c4nc3-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)c2ccccc2)cc1,ClCCl,
c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc(-c4nc5c(-c6ccc(-c7ccc(C(=C(c8ccccc8)c8ccccc8)c8ccccc8)cc7)cc6)sc(-c6ccc(-c7ccc(C(=C(c8ccccc8)c8ccccc8)c8ccccc8)cc7)cc6)c5nc4-c4ccc(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)c2ccccc2)cc1,Cc1ccccc1,
c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc(-c4nc5c(-c6ccc(-c7ccc(C(=C(c8ccccc8)c8ccccc8)c8ccccc8)cc7)cc6)sc(-c6ccc(-c7ccc(C(=C(c8ccccc8)c8ccccc8)c8ccccc8)cc7)cc6)c5nc4-c4ccc(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)c2ccccc2)cc1,ClCCl,
Oc1ccc(-c2ccco2)cc1-c1nc2ccccc2s1,O,3.208978517
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,O,3.78096503
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,O,3.368472838
Oc1ccc(-c2cccs2)cc1-c1nc2ccccc2s1,O,2.925312091
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,O,3.512684396
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,O,3.369586891
Oc1cc(-c2ccco2)ccc1-c1nc2ccccc2s1,O,3.741230411
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1,O,3.459241665
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1,O,3.512684396
Oc1cc(-c2cccs2)ccc1-c1nc2ccccc2s1,O,3.442479769
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,O,3.339252634
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,O,3.445915414
Oc1c(-c2ccco2)cccc1-c1nc2ccccc2s1,O,
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,O,
N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,O,
Oc1c(-c2cccs2)cccc1-c1nc2ccccc2s1,O,
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,O,
N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,O,3.36604921
Oc1ccccc1-c1nc2ccccc2s1,O,3.63748973
Oc1ccc(-c2ccco2)cc1-c1nc2ccccc2s1,CCO,3.611723308
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,CCO,3.509202522
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,CCO,3.593286067
Oc1ccc(-c2cccs2)cc1-c1nc2ccccc2s1,CCO,3.522444234
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,CCO,3.562292864
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,CCO,3.639486489
Oc1cc(-c2ccco2)ccc1-c1nc2ccccc2s1,CCO,3.436162647
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1,CCO,3.474216264
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1,CCO,3.565847819
Oc1cc(-c2cccs2)ccc1-c1nc2ccccc2s1,CCO,3.550228353
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,CCO,3.571708832
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,CCO,3.495544338
Oc1c(-c2ccco2)cccc1-c1nc2ccccc2s1,CCO,3.525044807
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,CCO,3.534026106
N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,CCO,3.481442629
Oc1c(-c2cccs2)cccc1-c1nc2ccccc2s1,CCO,3.57863921
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,CCO,3.625312451
N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,CCO,3.545307116
Oc1ccccc1-c1nc2ccccc2s1,CCO,3.525044807
Oc1ccc(-c2ccco2)cc1-c1nc2ccccc2s1,ClCCl,3.665580991
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,ClCCl,3.656098202
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,ClCCl,3.696356389
Oc1ccc(-c2cccs2)cc1-c1nc2ccccc2s1,ClCCl,3.655138435
O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,ClCCl,3.511883361
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,ClCCl,3.608526034
Oc1cc(-c2ccco2)ccc1-c1nc2ccccc2s1,ClCCl,3.392696953
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1,ClCCl,3.389166084
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1,ClCCl,3.631443769
Oc1cc(-c2cccs2)ccc1-c1nc2ccccc2s1,ClCCl,3.328379603
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,ClCCl,3.481442629
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,ClCCl,3.539076099
Oc1c(-c2ccco2)cccc1-c1nc2ccccc2s1,ClCCl,3.574031268
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,ClCCl,3.357934847
N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,ClCCl,3.696356389
Oc1c(-c2cccs2)cccc1-c1nc2ccccc2s1,ClCCl,3.644438589
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,ClCCl,3.459392488
N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,ClCCl,3.658964843
Oc1ccccc1-c1nc2ccccc2s1,ClCCl,3.436162647
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,CCCCCC,
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,C1COCCO1,
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,c1ccccc1,
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,ClC(Cl)Cl,
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,CCOC(C)=O,
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,ClCCl,
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,CCCCO,
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,CCO,
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,CO,
COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,CC#N,
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,CCCCCC,
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,C1COCCO1,
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,c1ccccc1,
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,ClC(Cl)Cl,
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,CCOC(C)=O,
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,ClCCl,
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,CCCCO,
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,CCO,
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,CO,
COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,CC#N,
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,CCCCCC,
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,C1COCCO1,
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,c1ccccc1,
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,ClC(Cl)Cl,
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,CCOC(C)=O,
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,ClCCl,
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,CCCCO,
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,CCO,
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,CO,
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,CC#N,
CN(C)c1ccc(/C=C/C=C/c2ccc(B(O)O)cc2)cc1,C1CCCCC1,
CN(C)c1ccc(/C=C/C=C/C=C/c2ccc(B(O)O)cc2)cc1,C1CCCCC1,
CCOC(=O)COc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,C1CCCCC1,
CCOC(=O)COc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,CC#N,
CCOC(=O)COc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,CO,
CCOC(=O)COc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,O,
CCOC(=O)CCOc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,C1CCCCC1,
CCOC(=O)CCOc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,CC#N,
CCOC(=O)CCOc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,CO,
CCOC(=O)CCOc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,O,
CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,C1CCCCC1,
CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,CC#N,
CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,CO,
CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,O,
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,C1CCCCC1,
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,CC#N,
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,CO,
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,O,
CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,C1CCCCC1,
CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,CC#N,
CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,CO,
CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,O,
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,C1CCCCC1,
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,CC#N,
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,CO,
CCOC(=O)CCOc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1OC,O,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,CCCCCCC,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,C1CCCCC1,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,Cc1ccccc1,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,C1COCCO1,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,C1CCOC1,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,CC#N,
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,CO,
CN(C)c1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,CCCCCCC,
CN(C)c1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,C1CCCCC1,
CN(C)c1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,Cc1ccccc1,
CN(C)c1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,C1COCCO1,
CN(C)c1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,C1CCOC1,
CN(C)c1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,CC#N,
CN(C)c1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,CO,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,CCCCCCC,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,C1CCCCC1,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,Cc1ccccc1,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,C1COCCO1,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,C1CCOC1,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,CC#N,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,CO,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,CCCCCCC,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,C1CCCCC1,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,Cc1ccccc1,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,C1COCCO1,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,C1CCOC1,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,CC#N,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)Oc5cc(/C=C/C=C/c6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C,CO,
COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)n2)cc1,Cc1ccccc1,
Cc1ccccc1-c1nc(-c2ccccc2C)nc(-c2ccc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)cc2C)n1,Cc1ccccc1,
COc1ccc(-c2nc(-c3ccc(OC)cc3C)nc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3C)n2)c(C)c1,Cc1ccccc1,
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)n2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1P(=O)(c1ccccc1)c1ccccc1,
COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)n2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1P(=O)(c1ccccc1)c1ccccc1,
Cc1ccccc1-c1nc(-c2ccccc2C)nc(-c2ccc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)cc2C)n1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1P(=O)(c1ccccc1)c1ccccc1,
COc1ccc(-c2nc(-c3ccc(OC)cc3C)nc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3C)n2)c(C)c1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1P(=O)(c1ccccc1)c1ccccc1,
CCCCC(CC)Cn1c2ccc(C(=C(C#N)C#N)c3ccccc3)cc2c2c(-c3ccc(Br)cc3)c3c(c(-c4ccc(Br)cc4)c21)c1cc(C(=C(C#N)C#N)c2ccccc2)ccc1n3CC(CC)CCCC,Cc1ccccc1,4.484299839
CCCCC(CC)Cn1c2ccc(C(=C(C#N)C#N)c3ccccc3)cc2c2c(-c3ccc(Br)cc3)c3c(c(-c4ccc(Br)cc4)c21)c1cc(C(=C(C#N)C#N)c2ccccc2)ccc1n3CC(CC)CCCC,c1ccccc1,4.517195898
CCCCC(CC)Cn1c2ccc(C(=C(C#N)C#N)c3ccccc3)cc2c2c(-c3ccc(Br)cc3)c3c(c(-c4ccc(Br)cc4)c21)c1cc(C(=C(C#N)C#N)c2ccccc2)ccc1n3CC(CC)CCCC,ClCCl,4.521138084
CCCCC(CC)Cn1c2ccc(C(=C(C#N)C#N)c3ccccc3)cc2c2c(-c3ccc(Br)cc3)c3c(c(-c4ccc(Br)cc4)c21)c1cc(C(=C(C#N)C#N)c2ccccc2)ccc1n3CC(CC)CCCC,C1CCOC1,4.485721426
CCCCC(CC)Cn1c2ccc(C(=C(C#N)C#N)c3ccccc3)cc2c2c(-c3ccc(Br)cc3)c3c(c(-c4ccc(Br)cc4)c21)c1cc(C(=C(C#N)C#N)c2ccccc2)ccc1n3CC(CC)CCCC,CCOC(C)=O,4.498310554
CCCCC(CC)Cn1c2ccc(C(=C(C#N)C#N)c3ccccc3)cc2c2c(-c3ccc(Br)cc3)c3c(c(-c4ccc(Br)cc4)c21)c1cc(C(=C(C#N)C#N)c2ccccc2)ccc1n3CC(CC)CCCC,CCO,4.472756449
CCCCC(CC)Cn1c2ccc(C(=C(C#N)C#N)c3ccccc3)cc2c2c(-c3ccc(Br)cc3)c3c(c(-c4ccc(Br)cc4)c21)c1cc(C(=C(C#N)C#N)c2ccccc2)ccc1n3CC(CC)CCCC,CC#N,4.44870632
CCCCC(CC)Cn1c2ccc(C(=C(C#N)C#N)c3ccccc3)cc2c2c(-c3ccc(Br)cc3)c3c(c(-c4ccc(Br)cc4)c21)c1cc(C(=C(C#N)C#N)c2ccccc2)ccc1n3CC(CC)CCCC,CN(C)C=O,4.465382851
c1ccc(N(c2ccccc2)c2ccc3c(c2)-c2ccccc2C32c3ccccc3-n3c4ccccc4c4cccc2c43)cc1,ClCCl,
c1ccc2c(c1)-c1cc(-n3c4ccccc4c4ccccc43)ccc1C21c2ccccc2-n2c3ccccc3c3cccc1c32,ClCCl,
N#Cc1c2nc3ccccn3c2nc2nc3ccccn3c12,CN(C)C=O,4.716003344
N#Cc1c2nc3ccccn3c2nc2nc3ccccn3c12,CC#N,4.73239376
N#Cc1c2nc3ccccn3c2nc2nc3ccccn3c12,ClC(Cl)Cl,4.662757832
N#Cc1c2nc3ccccn3c2nc2nc3ccccn3c12,C1COCCO1,4.556302501
N#Cc1c2nc3ccccn3c2nc2nc3ccccn3c12,C1CCCCC1,4.414973348
N#Cc1c2nc3ccccn3c2nc2c1nc1ccccn12,CN(C)C=O,4.698970004
N#Cc1c2nc3ccccn3c2nc2c1nc1ccccn12,CC#N,4.681241237
N#Cc1c2nc3ccccn3c2nc2c1nc1ccccn12,ClC(Cl)Cl,4.556302501
N#Cc1c2nc3ccccn3c2nc2c1nc1ccccn12,C1COCCO1,4.505149978
N#Cc1c2nc3ccccn3c2nc2c1nc1ccccn12,C1CCCCC1,4.397940009
O=CN1N=C(c2ccc(Br)cc2)C[C@@H]1c1ccccc1,C1CCCCC1,4.298853076
O=CN1N=C(c2ccc(Br)cc2)C[C@@H]1c1ccccc1,C1COCCO1,4.408239965
O=CN1N=C(c2ccc(Br)cc2)C[C@@H]1c1ccccc1,Cc1ccccc1,4.320146286
O=CN1N=C(c2ccc(Br)cc2)C[C@@H]1c1ccccc1,CCOC(C)=O,4.374748346
O=CN1N=C(c2ccc(Br)cc2)C[C@@H]1c1ccccc1,CCO,4.432969291
O=CN1N=C(c2ccc(Br)cc2)C[C@@H]1c1ccccc1,CO,4.5132176
O=CN1N=C(c2ccc(Br)cc2)C[C@@H]1c1ccccc1,CC#N,4.274157849
O=CN1N=C(c2ccc(Br)cc2)C[C@@H]1c1ccccc1,CS(C)=O,4.547774705
CN(C)c1ccc(/C=C/c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,C1COCCO1,
CN(C)c1ccc(/C=C/c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,C1CCOC1,
CN(C)c1ccc(/C=C/c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,ClCCl,
CN(C)c1ccc(/C=C/c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,CC#N,
CN(C)c1ccc(/C=C/c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,CCO,
C(=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,C1COCCO1,
